Id,Label,timeset,modularity_class,indegree,outdegree,degree
46562738,,,16,1,0,1
37483485,,,16,1,0,1
57265470,,,16,1,0,1
90747225,,,16,1,0,1
page520,,,16,1,0,1
55656455,,,16,1,0,1
46708838,,,16,1,0,1
discipline,,,16,1,0,1
pinkxblack,,,9,2,0,2
Muthafacka,,,16,1,0,1
ColaBB,,,16,1,0,1
4156876,,,16,1,0,1
yanxiyz,,,16,1,0,1
XC911,,,16,1,0,1
filmkingmanyeah,,,16,1,0,1
78174789,,,16,1,0,1
glassheart1986,,,16,1,0,1
53728440,,,16,1,0,1
dianlv,,,29,2,0,2
piglike,,,16,1,0,1
janette,,,16,1,0,1
4551079,,,16,1,0,1
13916968,,,16,1,0,1
43630943,,,16,1,0,1
46278787,,,16,1,0,1
yangchen1987,,,16,1,0,1
HoTsizzle,,,16,1,0,1
ati,,,16,1,0,1
zhsimon,,,16,1,0,1
29784645,,,16,1,0,1
1167238,,,16,1,0,1
1223733,,,16,1,0,1
mandymly,,,16,1,0,1
48780700,,,16,1,0,1
chiaomu,,,16,1,0,1
44417044,,,16,1,0,1
1009572,,,16,1,0,1
Febmor,,,16,1,0,1
46054792,,,16,1,0,1
3194008,,,16,1,0,1
so_much_soul,,,16,1,0,1
chnleeker,,,16,1,0,1
2468668,,,16,1,0,1
zhoupuyu,,,16,1,0,1
46672186,,,16,1,0,1
zjflovezyt,,,16,1,0,1
44706092,,,16,1,0,1
jinliping,,,16,1,0,1
underpeace,,,16,1,0,1
3939546,,,16,1,0,1
41241688,,,16,1,0,1
39361718,,,16,1,0,1
coldplayer777,,,16,1,0,1
joere,,,16,1,0,1
yanyin77,,,16,1,0,1
Soul_Bro.,,,16,1,0,1
1279503,,,16,1,0,1
yoyoyoyoyoyoyo,,,11,2,0,2
himonoo,,,16,1,0,1
PandaHsu,,,16,1,0,1
2652471,,,16,1,0,1
Nocturn,,,16,1,0,1
smiliny,,,11,3,0,3
xbq1113,,,16,1,0,1
chahu,,,16,1,0,1
upning,,,16,1,0,1
Cooldown_,,,16,1,0,1
JAEL,,,16,1,0,1
eheart,,,16,1,0,1
akikozhuo8,,,16,1,0,1
jutouchuhaoji,,,16,1,0,1
jutouerhaoji,,,16,1,0,1
manmanman330,,,16,1,0,1
likeaslogan,,,16,1,0,1
vans_china,,,16,1,0,1
lloydwong,,,16,1,0,1
yoo_long,,,16,1,0,1
3676064,,,16,1,0,1
36194263,,,16,1,0,1
cnchenchen,,,16,1,0,1
1423831,,,16,1,0,1
usb1.5,,,16,1,0,1
sunny_sunshine,,,16,1,0,1
Greanda,,,16,1,0,1
3987005,,,16,1,0,1
2341242,,,16,1,0,1
cristo,,,16,1,0,1
maorongrong,,,16,1,0,1
2506485,,,16,1,0,1
iloveelephant,,,16,1,0,1
2789864,,,16,1,0,1
3868792,,,16,1,0,1
uglyname,,,16,1,0,1
27495814,,,16,1,0,1
sleepyinn,,,16,1,0,1
antimido,,,16,1,0,1
yinluoyi,,,16,1,0,1
c-man,,,16,1,0,1
jusloveit,,,16,1,0,1
2425781,,,16,1,0,1
33917583,,,16,1,0,1
mickey777,,,16,1,0,1
23867029,,,16,1,0,1
27277923,,,16,1,0,1
1355630,,,16,1,0,1
bambooloveb,,,16,1,0,1
skinnyhustler,,,16,1,0,1
iloveutaurusa,,,16,1,0,1
30762384,,,16,1,0,1
www51xxlcomcn,,,16,1,0,1
2589794,,,16,1,0,1
windtalking,,,16,1,0,1
huan86,,,16,1,0,1
wowhaha1223,,,16,1,0,1
3505965,,,16,1,0,1
Leon0724,,,16,1,0,1
happyelf,,,16,1,0,1
21100856,,,16,1,0,1
fivestone,,,16,1,0,1
Taskcity,,,16,1,0,1
Arths,,,16,1,0,1
dickies,,,16,1,0,1
n13,,,16,1,0,1
simbaztar,,,16,1,0,1
gangsta,,,16,1,0,1
panpanandfrank,,,16,1,0,1
kala7788,,,16,1,0,1
21032574,,,16,1,0,1
tsoul,,,16,1,0,1
smaI,,,16,1,0,1
kingcmi,,,16,1,0,1
panglong,,,16,1,0,1
3425623,,,16,1,0,1
9304259,,,16,1,0,1
14745661,,,16,1,0,1
HAZEYAO,,,16,1,0,1
OopsJr,,,16,1,0,1
snowfall1989,,,16,1,0,1
hululur,,,16,1,0,1
zhangyitong,,,16,1,0,1
poldi,,,16,1,0,1
3380063,,,16,1,0,1
3819118,,,16,1,0,1
sewenn,,,16,1,0,1
11261488,,,16,1,0,1
drawingapicture,,,16,1,0,1
chenxiao1004,,,16,1,0,1
yukaV,,,16,1,0,1
15173312,,,16,1,0,1
ricefieldflfish,,,16,1,0,1
likacarmen,,,11,2,0,2
suzhanhere,,,16,1,0,1
3746684,,,16,1,0,1
yisinyota,,,16,1,0,1
liuminghan0108,,,16,1,0,1
funnyboi,,,16,1,0,1
anxiaobai,,,16,1,0,1
zeldazhang528,,,16,1,0,1
13793404,,,16,1,0,1
kingay,,,16,1,0,1
Akiraku,,,16,1,0,1
wpking,,,16,1,0,1
2117302,,,16,1,0,1
4259881,,,16,1,0,1
zhuweina,,,16,1,0,1
1315787,,,16,1,0,1
cheny03,,,16,1,0,1
onosakatoma,,,16,1,0,1
4847910,,,16,1,0,1
4607726,,,16,1,0,1
vooshow,,,16,1,0,1
jiaoxiong,,,16,1,0,1
4889435,,,16,1,0,1
4566629,,,16,1,0,1
4020083,,,16,1,0,1
bittleban,,,16,1,0,1
zzk,,,16,1,0,1
chenchenqmx,,,16,1,0,1
4566691,,,16,1,0,1
2582206,,,16,1,0,1
Faber,,,16,1,0,1
4440666,,,16,1,0,1
4440379,,,16,1,0,1
chenboyu,,,16,1,0,1
song1970,,,16,1,0,1
4492468,,,16,1,0,1
touxicant,,,16,1,0,1
4240698,,,16,1,0,1
cobblest,,,16,1,0,1
4240579,,,16,1,0,1
2285107,,,16,1,0,1
4326310,,,16,1,0,1
wawii,,,16,1,0,1
aimu85,,,16,1,0,1
2711400,,,16,1,0,1
4220503,,,16,1,0,1
4270098,,,16,1,0,1
mrleocheng,,,16,1,0,1
2876632,,,16,1,0,1
seewhymoon,,,16,1,0,1
4016762,,,16,1,0,1
3392881,,,16,1,0,1
3338210,,,16,1,0,1
wowweedirect,,,16,1,0,1
4056434,,,16,1,0,1
KingAir,,,16,1,0,1
ShangingLoft,,,16,1,0,1
2612310,,,16,1,0,1
miltonma,,,16,1,0,1
3375339,,,16,1,0,1
3911647,,,16,1,0,1
muzik,,,16,1,0,1
3831319,,,16,1,0,1
1043924,,,16,1,0,1
yisuli,,,16,1,0,1
BBBBBBBBBBBBBBB,,,16,1,0,1
hzq1989,,,16,1,0,1
ispage,,,16,1,0,1
yangchengang,,,16,1,0,1
hanhan559,,,16,1,0,1
3765694,,,16,1,0,1
sodacoco,,,16,1,0,1
3774853,,,16,1,0,1
ninvensay,,,16,1,0,1
yimingzhe,,,16,1,0,1
RabbitYi,,,16,1,0,1
3416455,,,16,2,0,2
emilycou,,,16,1,0,1
woary,,,16,1,0,1
tupac2k,,,16,1,0,1
2199955,,,16,1,0,1
MDFLWOERS,,,16,1,0,1
energycool,,,16,1,0,1
3458719,,,16,1,0,1
3786377,,,16,1,0,1
Day_Z,,,16,1,0,1
rockpiano,,,16,1,0,1
3281166,,,16,1,0,1
nanakosama,,,16,1,0,1
2557025,,,16,1,0,1
ruo.li,,,16,1,0,1
amanda_wong,,,16,1,0,1
nul__l_to__o,,,16,1,0,1
high_anarchy,,,16,1,0,1
papa_christmas,,,16,1,0,1
Sanjitiao,,,11,3,0,3
R2-D2,,,16,1,0,1
BlackLemon,,,16,1,0,1
Hana1989,,,16,1,0,1
2023306,,,16,1,0,1
zhang526419,,,16,1,0,1
popmidi,,,16,1,0,1
TiramisuPig,,,16,1,0,1
JusticeBoard,,,16,1,0,1
3268527,,,16,1,0,1
indiexuan,,,16,1,0,1
ManuGinobili,,,16,1,0,1
losttemple,,,16,1,0,1
2717677,,,16,1,0,1
oouooch,,,16,1,0,1
irriya,,,16,1,0,1
neverfall,,,16,1,0,1
2867578,,,16,1,0,1
ARTHURSIN,,,16,1,0,1
magoage19830825,,,16,1,0,1
margaret_della,,,16,1,0,1
1881342,,,16,1,0,1
mexdong,,,16,1,0,1
alicehilton,,,16,1,0,1
IluvatarMartin,,,16,1,0,1
2942819,,,16,1,0,1
ladios_sopp,,,16,1,0,1
yanlan,,,16,1,0,1
gabrielnyc,,,16,1,0,1
3416133,,,16,1,0,1
Dawn_Q,,,16,1,0,1
sadbas,,,16,1,0,1
arwengu,,,16,1,0,1
iris15,,,16,1,0,1
1432589,,,16,1,0,1
Iris1225,,,16,1,0,1
1503958,,,16,1,0,1
oiooio,,,11,2,0,2
2507977,,,16,1,0,1
xiongzhenxing,,,16,1,0,1
luckypopo,,,16,1,0,1
crazyguitar520,,,16,1,0,1
valhalla,,,16,2,0,2
k1tten,,,16,1,0,1
justforcrazy,,,16,1,0,1
3575409,,,16,1,0,1
eSpirit,,,16,1,0,1
Leezishaw,,,16,1,0,1
3107139,,,16,1,0,1
yoory,,,16,1,0,1
TOYGU,,,16,1,0,1
daisywu1223,,,16,1,0,1
2112668,,,16,1,0,1
2236970,,,16,1,0,1
susan_egg,,,16,1,0,1
1277212,,,16,1,0,1
2233167,,,16,1,0,1
arethusa222,,,16,1,0,1
2409193,,,16,1,0,1
the14k,,,16,1,0,1
goingannieway,,,16,1,0,1
lindaqueen,,,16,1,0,1
3422464,,,16,1,0,1
Yung-G,,,16,1,0,1
amycui,,,16,1,0,1
fineplace,,,16,1,0,1
post-rocker,,,11,2,0,2
2280783,,,16,1,0,1
kaldra,,,16,1,0,1
SlingXXXBlade,,,16,1,0,1
jesus_marychain,,,16,1,0,1
pattywang,,,16,1,0,1
imonkie,,,16,1,0,1
Halah,,,16,1,0,1
flyingbirdlee,,,16,1,0,1
3100155,,,16,1,0,1
2583332,,,16,1,0,1
tocopenhagen,,,16,1,0,1
snuffdoll,,,11,2,0,2
Skinny,,,16,1,0,1
Kaludoudou,,,16,1,0,1
whiper,,,16,1,0,1
CrystalYYY,,,16,1,0,1
wuhuayang,,,16,1,0,1
2884695,,,16,1,0,1
oaisi,,,16,1,0,1
liheming333,,,16,1,0,1
1390763,,,16,1,0,1
vanny,,,16,1,0,1
dme,,,16,1,0,1
jokergio,,,16,1,0,1
cicycicy,,,16,1,0,1
gmcolor,,,16,1,0,1
mobispine,,,16,1,0,1
2409698,,,16,1,0,1
weixiaoyu,,,16,1,0,1
2418834,,,16,1,0,1
2403632,,,16,1,0,1
1551905,,,16,1,0,1
1752642,,,16,1,0,1
oc,,,16,1,0,1
jazzorange,,,16,1,0,1
EB,,,16,1,0,1
r8toast,,,16,1,0,1
Dakota,,,16,1,0,1
meepann,,,16,1,0,1
2129885,,,16,1,0,1
Michelle024,,,16,1,0,1
anson310,,,16,1,0,1
verytight,,,16,1,0,1
mikeblue,,,11,2,0,2
idleapple,,,16,1,0,1
masuly,,,16,1,0,1
ODLY,,,16,1,0,1
flavor,,,16,1,0,1
Berkshire,,,16,1,0,1
mysubi,,,33,2,0,2
cd_jolene,,,16,1,0,1
1124339,,,16,1,0,1
ybhz923,,,16,1,0,1
kafel,,,16,1,0,1
xxdezz,,,16,1,0,1
1116924,,,16,1,0,1
arteur,,,16,1,0,1
Joseph,,,16,1,0,1
1108782,,,16,1,0,1
eastercd,,,16,1,0,1
Dannylee,,,16,1,0,1
rantiankat,,,16,1,0,1
1106315,,,16,1,0,1
rea,,,33,3,0,3
Persephone,,,16,1,0,1
yiranqiu,,,16,1,0,1
quizas226,,,16,1,0,1
hiky,,,16,1,0,1
1122646,,,16,1,0,1
windtunle,,,16,1,0,1
lldyanzi,,,16,1,0,1
hosea,,,11,2,0,2
livi,,,16,1,0,1
realdeal,,,16,1,0,1
1046850,,,16,1,0,1
dskho,,,16,1,0,1
1017236,,,16,1,0,1
eighthday,,,16,1,0,1
xingqing,,,16,1,0,1
tildali1214,,,11,1,124,125
Link0406,,,11,1,0,1
55305825,,,11,1,0,1
57294068,,,11,1,0,1
Miss.peach,,,11,1,0,1
nanka,,,11,2,0,2
glorymanutd,,,11,1,0,1
yuwai,,,11,1,0,1
56752174,,,11,1,0,1
45742654,,,11,1,0,1
Jane1993,,,11,1,0,1
fallsnowbird,,,11,1,0,1
groupies.,,,11,1,0,1
unlucky_strike,,,11,1,0,1
manyqueen,,,11,1,0,1
ofo,,,11,1,0,1
Erman-Wei,,,11,1,0,1
COCOCOQUEEN,,,11,1,0,1
3110538,,,11,2,0,2
monday,,,11,1,0,1
fmlfmy,,,11,2,0,2
52363002,,,11,1,0,1
amvivid,,,11,1,0,1
3410802,,,11,1,0,1
joearde,,,11,4,0,4
oscarxia,,,11,1,0,1
cndychen,,,11,1,0,1
lethree,,,11,1,0,1
fanbei,,,11,2,0,2
doubanfilmaward,,,11,1,0,1
dorky,,,11,1,0,1
FFLonestar,,,11,1,0,1
coldoor,,,11,2,0,2
lingkong911,,,11,1,0,1
exhilarating,,,11,1,0,1
xrdyj,,,11,1,0,1
1946062,,,11,1,0,1
GNUPCINEROOM,,,11,1,0,1
babydog,,,11,3,0,3
hou26,,,11,1,0,1
RongFuYiTai6,,,11,2,0,2
ukintellect,,,11,1,0,1
geekchic,,,11,1,0,1
adalion,,,11,2,0,2
sakura001,,,11,1,0,1
3143567,,,11,1,0,1
61182089,,,11,1,0,1
Chocolate1128,,,11,1,0,1
15124799,,,11,1,0,1
72777378,,,11,1,0,1
71063535,,,11,1,0,1
pandora_pm,,,11,3,0,3
thesadyesterday,,,11,1,0,1
2285992,,,11,2,0,2
Augusto_sun,,,11,2,0,2
4655509,,,11,1,0,1
VivD,,,11,1,0,1
Esuran,,,11,1,0,1
herbielovetree,,,11,1,0,1
meowmeowmeow,,,11,1,0,1
44062786,,,11,1,0,1
garygreg,,,11,1,0,1
33230811,,,11,2,0,2
miester,,,11,1,0,1
25389453,,,11,1,0,1
kristy_chung,,,11,1,0,1
tristansays,,,11,1,0,1
fbgsdm,,,11,1,0,1
45404728,,,11,1,0,1
tommypotato,,,8,2,0,2
46833869,,,11,1,0,1
yiningz,,,11,1,0,1
hanhanfaq,,,11,1,0,1
42094135,,,11,1,0,1
helicopter,,,11,0,294,294
moonflora,,,11,1,0,1
colleen,,,11,1,0,1
farseerl,,,33,2,0,2
cheersdarlin,,,11,1,0,1
amouraux,,,11,3,0,3
1159296,,,11,1,0,1
vytxk,,,11,1,0,1
foreverhuangyao,,,11,1,0,1
brandey,,,11,1,0,1
TheGZMovieGuy,,,11,1,0,1
1874283,,,11,1,0,1
1411968,,,11,1,0,1
silentwj,,,11,1,0,1
lilacdays,,,11,1,0,1
sun76779,,,11,1,0,1
46728618,,,11,1,0,1
62120599,,,11,1,0,1
huangxiaoming,,,11,1,0,1
nrty,,,11,1,0,1
nannannannan,,,11,1,0,1
zhenx,,,11,1,0,1
zhenghuiwen,,,11,1,0,1
xuyue1994,,,11,1,0,1
iriselite,,,33,2,0,2
doro,,,11,1,0,1
felixfelicis,,,11,1,0,1
breakawayspring,,,11,1,0,1
51989685,,,11,1,0,1
luy0921,,,11,1,0,1
44356240,,,11,1,0,1
lovevendi,,,11,1,0,1
chareles,,,11,1,0,1
Sasameyuki,,,11,1,0,1
4088403,,,11,1,0,1
amiecui,,,11,1,0,1
popsicle,,,11,1,0,1
xiao1010,,,11,1,0,1
4515060,,,11,1,0,1
andy.L,,,11,1,0,1
fadeblue,,,11,1,0,1
rockerblueC,,,11,1,0,1
52690274,,,11,1,0,1
culturevulture,,,11,1,0,1
1037682,,,11,1,0,1
fionleung,,,11,1,0,1
xbph1994,,,11,1,0,1
kohl,,,11,1,0,1
iam37,,,11,1,0,1
2139677,,,11,1,0,1
1747161,,,11,1,0,1
60126428,,,11,1,0,1
49719701,,,11,1,0,1
58591811,,,11,1,0,1
shaunyi,,,11,1,0,1
8766573,,,11,1,0,1
47703701,,,11,1,0,1
mirageyezi,,,11,1,0,1
slowlycontinue,,,11,1,0,1
geoff,,,11,2,0,2
2328875,,,11,1,0,1
budoued,,,11,1,0,1
2360652,,,11,1,0,1
wodexiangce,,,11,1,0,1
onlyjtl,,,11,1,0,1
yujin0921,,,11,1,0,1
fizzwater,,,11,1,0,1
aixox,,,11,1,0,1
sonneblume,,,11,1,0,1
davidtrip,,,11,1,0,1
IMMEW,,,11,1,0,1
Zoehy1221,,,11,1,0,1
xujiwei,,,11,1,0,1
helloleo,,,11,1,0,1
amy_aware,,,11,1,0,1
kissu2,,,11,1,0,1
yokiiii,,,11,1,0,1
1951509,,,11,1,0,1
3226054,,,11,1,0,1
winnie814,,,11,1,0,1
yuanlinxiao,,,11,1,0,1
cicicola,,,11,1,0,1
markzhi,,,11,1,0,1
mrwangkai,,,11,1,0,1
jiangnahan,,,11,1,0,1
xuedaren,,,11,1,0,1
whaletutu,,,33,5,0,5
kimface,,,11,1,0,1
vivo,,,11,1,0,1
gakufreeman,,,33,3,0,3
anandouban,,,11,1,0,1
vivianchow808,,,11,1,0,1
isolan,,,11,1,0,1
kaiqianqian,,,11,1,0,1
Chappell.Wat,,,11,1,0,1
des.fleurs,,,11,1,0,1
controlsea,,,11,1,0,1
lulumeow,,,11,1,0,1
shangshidedutu,,,11,1,0,1
mrdotmao,,,11,1,0,1
2298118,,,11,1,0,1
ilinglong,,,11,1,0,1
zhkzyth,,,11,1,0,1
2982549,,,11,1,0,1
xiatian,,,11,1,0,1
lazyday,,,11,1,0,1
sodaabiscuit,,,11,1,0,1
banmian,,,11,1,0,1
geouba,,,11,1,0,1
miao9,,,33,2,0,2
vincenvan,,,11,1,0,1
33798340,,,11,1,0,1
qojop,,,11,1,0,1
darkdayfht,,,11,1,0,1
1117417,,,11,1,0,1
tower9,,,11,1,0,1
YYiiYY,,,11,1,0,1
yokooong,,,11,1,0,1
liusuyi,,,11,1,0,1
sessyoumaru,,,11,1,0,1
chuyingj,,,11,1,0,1
seanmxx,,,11,1,0,1
Wingyw,,,11,1,0,1
adamghost,,,11,1,0,1
qop,,,11,1,0,1
pioonkl,,,11,1,0,1
2277002,,,11,1,0,1
42592924,,,11,1,0,1
summeroh,,,11,1,0,1
sidthesloth,,,11,1,0,1
xiaoqixi,,,11,1,0,1
onemonkey,,,11,1,0,1
feelinglucky,,,11,1,0,1
1531116,,,11,1,0,1
lxy125,,,11,1,0,1
39093884,,,11,1,0,1
gil,,,11,1,0,1
mars321,,,11,1,0,1
shing3233,,,11,1,0,1
CapriCen,,,11,1,0,1
28483558,,,11,1,0,1
37644826,,,11,1,0,1
greenrui,,,11,1,0,1
flyoverthecity,,,11,1,0,1
jeanong,,,11,1,0,1
3613050,,,11,1,0,1
manciniwang,,,11,1,0,1
maitianqingqing,,,11,1,0,1
2165445,,,11,1,0,1
wangshuangfei,,,11,1,0,1
WoooTengDD,,,11,1,0,1
ash.ley,,,11,1,0,1
lilac_1020,,,11,1,0,1
INY,,,11,1,0,1
fairyqq878188,,,11,1,0,1
33986918,,,11,1,0,1
26731315,,,11,1,0,1
if4ever,,,11,1,0,1
2327781,,,11,1,0,1
2824276,,,11,1,0,1
jimjun,,,11,1,0,1
1805712,,,11,1,0,1
3967441,,,11,1,0,1
nicowangweiwei,,,11,1,0,1
qufu-dp1984,,,11,1,0,1
digglog,,,11,1,0,1
3142083,,,11,1,0,1
lonre,,,11,1,0,1
mckincy,,,11,1,0,1
robinofchina,,,11,1,0,1
hargreaves,,,11,1,0,1
mazongjun0605,,,11,1,0,1
nanguajie,,,11,1,0,1
uxmatter,,,11,1,0,1
zaiwoxin,,,11,1,0,1
Don1113,,,11,1,0,1
oaic,,,11,1,0,1
l-ran,,,11,1,0,1
sixfeet,,,11,1,0,1
weinanheng,,,11,1,0,1
natalieee,,,11,1,0,1
blogirl,,,11,1,0,1
smalltown918,,,11,1,0,1
Auust.S,,,11,1,0,1
V.dewpearl,,,11,1,0,1
MakLu,,,11,1,0,1
11877491,,,11,1,0,1
leaveidd,,,11,1,0,1
goingin,,,11,1,0,1
beryllium,,,11,1,0,1
fayhe,,,11,1,0,1
ehotea,,,11,1,0,1
hamm,,,11,1,0,1
hateni,,,11,1,0,1
Berylsimplelife,,,11,1,0,1
kadylee,,,11,1,0,1
pemiamos,,,11,1,0,1
vw,,,11,1,0,1
2933609,,,11,1,0,1
seeksea,,,11,1,0,1
wangpapa,,,11,1,0,1
1232116,,,11,1,0,1
jojodin,,,11,1,0,1
boockit,,,11,1,0,1
4437249,,,11,1,0,1
windy.chen,,,11,1,0,1
tonyhuang2002,,,11,1,0,1
SamSam,,,11,1,0,1
axuan,,,11,1,0,1
mysmth2003,,,11,1,0,1
2936896,,,11,1,0,1
bauhaus1928,,,11,1,0,1
4220413,,,11,1,0,1
bingooo,,,11,1,0,1
rolling_gondola,,,11,1,0,1
chitorisatake,,,11,1,0,1
4065980,,,11,1,0,1
lijiping,,,11,1,0,1
orchidbaby,,,11,1,0,1
porkfat,,,11,1,0,1
bpwang,,,11,1,0,1
queenchelsea,,,11,1,0,1
4031115,,,11,1,0,1
1121726,,,11,1,0,1
eele83,,,11,1,0,1
brthrush,,,11,1,0,1
smalljade,,,11,1,0,1
enhi,,,11,1,0,1
overdo,,,11,1,0,1
3783165,,,11,1,0,1
2493495,,,11,1,0,1
isoon,,,11,1,0,1
dolores.haze,,,11,1,0,1
melody2325,,,11,1,0,1
BabuDeXiaohua,,,11,1,0,1
okyo,,,11,1,0,1
grace777,,,11,1,0,1
flowercaulisun,,,11,1,0,1
intsun,,,11,1,0,1
dorisli,,,11,1,0,1
fuwajingjing,,,11,1,0,1
airhojj,,,11,1,0,1
Karson,,,33,2,0,2
viggy,,,11,1,0,1
ahrie,,,11,1,0,1
astar5,,,11,1,0,1
Rage,,,11,1,0,1
2489524,,,11,1,0,1
profoundeye,,,11,1,0,1
swindlovemo,,,11,1,0,1
littlewhity,,,9,2,0,2
jidoudou,,,11,1,0,1
deltaquantum,,,11,1,0,1
zhengxiaoduo,,,11,1,0,1
mimiqiao,,,11,1,0,1
lovelyrosa,,,11,1,0,1
rongbin,,,11,1,0,1
om19,,,11,1,0,1
cyberyum,,,11,1,0,1
autumnray,,,11,1,0,1
1161737,,,11,1,0,1
YujIn-cHRis,,,11,1,0,1
aimyu,,,11,1,0,1
HellItis,,,11,1,0,1
1242269,,,11,1,0,1
2302608,,,11,1,0,1
mazzystar,,,11,1,0,1
dlzxl,,,11,1,0,1
xjiashan,,,11,1,0,1
2114335,,,11,1,0,1
soitgoes,,,11,1,0,1
allaguo,,,11,1,0,1
vivi21,,,11,1,0,1
youngfann,,,11,1,0,1
1548539,,,11,1,0,1
1281589,,,11,1,0,1
tanpucchi,,,11,1,0,1
66184715,,,11,0,33,33
41182124,,,11,1,0,1
yosoyaki,,,11,1,0,1
fsisme,,,11,1,0,1
toyknife,,,11,1,0,1
boffin,,,11,1,0,1
austim,,,11,1,0,1
ttt0000,,,11,2,0,2
Allan.Vr,,,11,2,0,2
62922305,,,11,1,0,1
chen1988,,,11,4,0,4
141991059,,,11,1,0,1
jad1s,,,8,0,87,87
lordrabbit,,,8,1,0,1
CherylGirl,,,8,2,0,2
LilacLL,,,8,1,0,1
60502059,,,33,6,0,6
65992268,,,8,2,0,2
44801706,,,8,1,0,1
MpinkCaniey,,,8,1,0,1
skyerokr,,,8,1,0,1
joyniye,,,8,1,0,1
122823627,,,8,1,0,1
vijone_133,,,8,1,0,1
penshui,,,8,2,0,2
WeakishJiang,,,8,1,0,1
35520684,,,8,1,0,1
47941742,,,8,1,0,1
47682546,,,8,1,0,1
60211181,,,8,1,0,1
53837792,,,8,1,0,1
lexiechen,,,8,1,0,1
silentwind,,,8,1,0,1
DerekYao,,,8,1,0,1
Pheona,,,8,1,0,1
besify,,,8,1,0,1
3714461,,,8,1,0,1
prongss,,,8,1,0,1
iamzyy,,,8,1,0,1
3067328,,,8,1,0,1
lesliezz,,,8,1,0,1
Monkey_LX,,,8,2,0,2
koala-wei,,,8,1,0,1
5768610,,,8,1,0,1
didiwei,,,8,1,0,1
3846409,,,8,1,0,1
32114875,,,8,1,0,1
3792749,,,8,1,0,1
3519396,,,8,1,0,1
2423256,,,8,1,0,1
1760402,,,8,1,0,1
3898380,,,8,1,0,1
bigbeanbeanbean,,,8,1,0,1
cogilibra,,,8,1,0,1
liaoliao90,,,8,1,0,1
gatcn,,,8,1,0,1
wsnake,,,8,1,0,1
wengzhihao,,,8,1,0,1
kouer,,,8,1,0,1
sumk4decem,,,8,1,0,1
rissay,,,8,1,0,1
42579778,,,8,1,0,1
ctc718,,,8,1,0,1
19861416,,,8,1,0,1
3207620,,,8,1,0,1
25585352,,,8,1,0,1
28678209,,,8,1,0,1
gujuzi,,,8,2,0,2
lovedust,,,8,1,0,1
46806357,,,8,1,0,1
37892240,,,8,1,0,1
36625087,,,8,1,0,1
jacqueline_mei,,,8,1,0,1
chocobabe11,,,8,1,0,1
aa11285,,,8,1,0,1
lishengying,,,8,1,0,1
4269182,,,8,1,0,1
4269892,,,8,1,0,1
3248466,,,8,1,0,1
cocodong,,,8,1,0,1
ladyIhope,,,8,1,0,1
Herrain,,,8,1,0,1
Fulllove,,,8,1,0,1
1767832,,,8,1,0,1
1398715,,,8,1,0,1
64882453,,,11,0,46,46
4613291,,,11,1,0,1
tata0820,,,11,1,0,1
57377077,,,11,1,0,1
ichbinlurry,,,11,1,0,1
cherrydiu,,,11,1,0,1
micho,,,11,1,0,1
tiamopippo,,,11,1,0,1
51422581,,,11,1,0,1
22033917,,,11,1,0,1
60826327,,,11,1,0,1
LITTLEHAI,,,11,1,0,1
NullPointer,,,33,5,0,5
62910467,,,11,1,0,1
69665050,,,11,1,0,1
DOOOOOG,,,11,1,0,1
vieplivee,,,11,1,0,1
83767037,,,11,1,0,1
roxxxxx,,,11,1,0,1
51924427,,,11,1,0,1
60210129,,,11,1,0,1
sociology_and_I,,,11,2,0,2
nw77,,,11,4,0,4
zhangxl,,,11,1,0,1
OCHA,,,11,1,0,1
amytakuya,,,33,2,0,2
jafkxc,,,11,1,0,1
3064233,,,11,1,0,1
shiliuqiao,,,11,1,0,1
farmostwood,,,11,1,0,1
daisynormal,,,11,1,0,1
zx31415,,,11,1,0,1
47331203,,,11,1,0,1
mantun,,,11,1,0,1
Raman,,,11,1,0,1
guibian,,,11,1,0,1
shuangyugongjue,,,9,0,112,112
dearazuki,,,9,1,0,1
songxiaowai,,,9,1,0,1
shanghai2007,,,9,2,0,2
50471279,,,9,1,0,1
karenatlarge,,,9,1,0,1
59574771,,,9,1,0,1
53940227,,,9,1,0,1
139952578,,,9,1,0,1
60919157,,,9,1,0,1
singorcry,,,9,1,0,1
chaton,,,9,1,0,1
pinocchioh,,,9,1,0,1
thewhitesuicide,,,11,2,0,2
16934282,,,9,1,0,1
tongxin17,,,9,3,0,3
pink_water,,,9,1,0,1
50891027,,,9,1,0,1
51199513,,,9,1,0,1
83353240,,,9,1,0,1
VinKhan,,,9,2,0,2
55437250,,,9,1,0,1
lp_master,,,33,3,0,3
tuxy,,,9,1,0,1
49740171,,,9,1,0,1
iban1982,,,9,1,0,1
next99,,,9,2,0,2
nanianshiguang,,,9,1,0,1
47563748,,,9,1,0,1
mrace,,,9,1,0,1
6173013,,,9,2,0,2
3410435,,,9,1,0,1
55904935,,,9,1,0,1
finnkang,,,9,1,0,1
okutab,,,9,1,0,1
little-wind,,,9,1,0,1
ilovelukas,,,9,1,0,1
3848828,,,9,1,0,1
taijinglan,,,9,1,0,1
huilan,,,9,2,0,2
1444475,,,9,1,0,1
chixiaochi,,,9,1,0,1
joseph_daniel,,,9,1,0,1
turtoto,,,9,1,0,1
KISRio,,,9,1,0,1
gangdu,,,9,1,0,1
13149366,,,9,1,0,1
43703365,,,9,1,0,1
mullerkonka,,,9,1,0,1
